id,per_square_meter_price
COL_351213,50782.34915423979
COL_351274,46813.5418805028
COL_351380,29381.850851360057
COL_351688,42434.98050901203
COL_351715,31132.121443322514
COL_351762,50454.939237492144
COL_351901,43126.82003197466
COL_352368,148482.37365246422
COL_352392,41120.458784549664
COL_352397,49938.22619755242
COL_352422,122393.25503329378
COL_352637,25872.83138102825
COL_352991,43894.35887892721
COL_353024,78648.32275133525
COL_353028,39580.86016294855
COL_353059,31614.367588619803
COL_353225,42686.82037290933
COL_353243,27835.226409249983
COL_353323,33109.55127581987
COL_353376,33083.268592835884
COL_353452,45521.70355627306
COL_353740,42107.55519284202
COL_353741,35641.11677877392
COL_353798,42719.24369347609
COL_353848,44638.45603478546
COL_353860,35648.20377635588
COL_354005,54778.11308886092
COL_354013,42936.40354343568
COL_354017,24590.117359528045
COL_354058,89964.74770149316
COL_354370,48200.291220525054
COL_354379,43994.46666677216
COL_354384,29549.396906108068
COL_354401,38282.90778494095
COL_354414,48906.50391067774
COL_354422,55438.16311249681
COL_354535,36278.88530408737
COL_354630,49199.0119260022
COL_354696,41042.109132057325
COL_354775,49837.596050817214
COL_354795,40298.17794202053
COL_355174,41517.30351583556
COL_355178,25783.343454748836
COL_355241,164691.35312029783
COL_355242,54876.17571091704
COL_355332,49372.418066156475
COL_355356,47996.07689146026
COL_355412,42986.282637809585
COL_355457,27558.666133705923
COL_355532,42532.474576055894
COL_355579,133214.0100277298
COL_355627,43370.6186850884
COL_355640,81331.06532066407
COL_355642,43950.7386949534
COL_355643,37362.71385282409
COL_355644,44403.76784063684
COL_355702,73946.95510018483
COL_355851,25130.75721043323
COL_355942,42461.903038437624
COL_355991,46332.59081044611
COL_356015,38934.892030407915
COL_356199,79580.66209247988
COL_356201,65609.056150869
COL_356441,478604.5199263619
COL_356469,33064.93999145156
COL_356497,45180.60512138727
COL_356528,75206.0456683258
COL_356531,44111.60232047892
COL_356616,37324.86193532177
COL_356638,39470.482389047946
COL_356826,61430.34383742269
COL_356832,48068.888939911725
COL_356954,43527.345292370286
COL_356964,16328.57958348347
COL_356974,27259.047768908367
COL_356984,17959.39279569995
COL_356999,30444.392143328878
COL_357040,64274.583863156375
COL_357043,44124.55084199496
COL_357044,36369.52942071778
COL_357159,46453.65132198517
COL_357177,44761.27441571024
COL_357179,51872.35527785916
COL_357180,55805.4006449696
COL_357214,36391.37116530585
COL_357243,52897.33521239427
COL_357294,190056.6010498905
COL_357296,48407.38964425547
COL_357328,25622.188936325547
COL_357329,23159.843673876483
COL_357331,23698.9824204111
COL_357591,40685.4181026873
COL_357674,49427.8190070247
COL_357819,50499.512350126926
COL_357939,43247.0765485449
COL_357974,44193.23747007899
COL_358084,35951.21995988953
COL_358132,36907.4250504847
COL_358232,34474.92625715922
COL_358276,38282.63929332001
COL_358345,73844.86371329862
COL_358346,97658.25138682695
COL_358399,170431.31891688582
COL_358409,45970.85954025529
COL_358650,45170.402946345086
COL_358680,62561.29933848748
COL_358681,51818.06731018043
COL_358684,36687.33313215279
COL_358785,37477.42343932638
COL_358809,44164.74029599716
COL_358838,41907.09506335241
COL_358860,40386.015006345035
COL_358903,26261.288132187838
COL_358918,59890.87245345284
COL_358919,44348.17032281787
COL_359017,119099.61275710331
COL_359184,100598.99180646281
COL_359231,47352.01187495399
COL_359287,75283.87954319814
COL_359445,30597.810909098807
COL_359491,48027.55204661338
COL_359659,51380.48521737845
COL_359709,29792.723630891545
COL_359737,69006.7096595924
COL_359790,48793.50117082973
COL_359919,44226.030107030914
COL_359952,35315.11881808726
COL_359998,40158.79741910465
COL_360122,61120.44321463197
COL_360130,40768.29102263104
COL_360208,37746.86947801076
COL_360271,43758.91868005188
COL_360276,29889.804268230455
COL_360277,59162.963996746286
COL_360356,35536.802622869174
COL_360445,57899.35093895288
COL_360564,46842.444171121606
COL_360668,37442.10980405854
COL_360703,46592.38879147533
COL_360822,49134.992255480545
COL_361154,46394.56865721373
COL_361255,247932.47400332437
COL_361394,41968.65176675381
COL_361459,45143.65679275207
COL_361605,214768.36007852585
COL_361689,36841.08524313221
COL_361827,37093.52227546433
COL_361842,46283.01293771561
COL_361905,141391.41650733608
COL_361973,169525.21533552915
COL_362013,85348.99047911401
COL_362046,41451.23001994046
COL_362150,46744.5888475055
COL_362151,37474.33038255309
COL_362152,47434.23905811654
COL_362153,29139.89499273244
COL_362154,34040.68233727513
COL_362229,44957.116168856366
COL_362246,117639.46175711614
COL_362248,248350.82143375394
COL_362262,32781.63922049993
COL_362294,253268.7518802001
COL_362348,41277.82419061403
COL_362497,51234.511322866776
COL_362498,67437.32140917346
COL_362499,42798.76286317577
COL_362500,40249.20339058521
COL_362501,48552.335399018535
COL_362502,37351.3069049036
COL_362503,41075.48456053299
COL_362504,50541.865452169164
COL_362505,45112.70709295228
COL_362506,48755.71050022344
COL_362507,49096.82205353426
COL_362508,43673.43025528079
COL_362583,41507.25111741763
COL_362707,37499.44687922685
COL_362717,41762.034849924225
COL_362999,41780.79968797579
COL_363073,33770.392843163914
COL_363180,40539.89808400863
COL_363332,27631.060907932922
COL_363375,38807.685915177935
COL_363376,43483.63101642179
COL_363408,40754.36830886617
COL_363479,48955.444017672206
COL_363480,67474.11602558369
COL_363826,45168.01937263736
COL_363911,46060.15582753228
COL_364047,58475.94051460445
COL_364051,42316.54063651464
COL_364053,35519.78237256697
COL_364201,35481.08618838228
COL_364302,47667.068526783594
COL_364411,45278.53207363166
COL_364507,44631.99639560202
COL_364716,97948.15459963646
COL_364810,19555.938056944982
COL_364830,73481.95058747735
COL_364885,33944.66925675509
COL_364889,33255.48502510144
COL_364994,53868.28302275152
COL_365066,38282.19631860391
COL_365439,44299.852505138326
COL_365528,36889.64149537143
COL_365550,39324.078387163616
COL_365615,260698.47171079987
COL_365632,142554.69735513983
COL_365671,22600.412092498696
COL_365899,50751.007597000076
COL_365987,122744.69418497494
COL_366038,70023.20322273407
COL_366048,40202.41518590141
COL_366184,47225.04121320577
COL_366254,148978.66548062165
COL_366349,31653.30232727813
COL_366512,41130.86440288149
COL_366696,43440.09626848745
COL_366865,39190.00838094173
COL_367190,42422.39917953178
COL_367202,65312.3641523319
COL_367213,51870.89384136816
COL_367229,40766.33680970342
COL_367256,64672.709225942024
COL_367288,45454.248980002456
COL_367318,44172.500851571625
COL_367362,39551.12769804928
COL_367381,35330.591962211176
COL_367407,73906.12854285508
COL_367515,39750.34983567048
COL_367614,36019.672185627685
COL_367646,26980.689065599025
COL_367648,34800.146750326174
COL_367807,52500.39620703429
COL_367808,52685.47693450007
COL_367889,46832.10593547533
COL_367998,36789.83412547758
COL_368007,97081.39094250351
COL_368014,46447.13144804003
COL_368023,44326.61878714451
COL_368040,47641.48958336691
COL_368045,80376.0850587765
COL_368104,63372.249913012216
COL_368389,49205.10612592613
COL_368391,44687.24294808984
COL_368397,45595.54634923416
COL_368411,41703.28550123281
COL_368415,78179.490897941
COL_368444,77898.81540901055
COL_368452,66172.6010071959
COL_368453,46849.94435802341
COL_368606,51115.593513311724
COL_368697,44167.60518696945
COL_368754,45619.331996527086
COL_368783,28852.318378066888
COL_368824,34371.43545431273
COL_368829,48634.93716957788
COL_369107,45519.88759146736
COL_369112,43213.684607389114
COL_369173,43729.75812952717
COL_369210,36223.630323513484
COL_369256,49861.70371440809
COL_369278,39003.23261982987
COL_369313,37886.55249340504
COL_369325,55773.93998937373
COL_369342,89637.72425724592
COL_369376,43462.30967069487
COL_369391,56417.91550748742
COL_369476,48843.83682638581
COL_369546,33205.94454954067
COL_369589,55668.48890060212
COL_369645,38467.531717181424
COL_369668,46170.012823594916
COL_369718,49945.80765203469
COL_369721,76069.05682229511
COL_369751,59154.429938288675
COL_369882,78814.78909960663
COL_369926,40581.94691244398
COL_370048,42211.143121969486
COL_370103,55189.42314250857
COL_370147,36366.8241870269
COL_370197,133461.5885020131
COL_370225,38204.30693751542
COL_370443,54021.10353341729
COL_370450,40899.32843335485
COL_370459,168843.33954140762
COL_370464,46149.52639972347
COL_370662,67809.98813414786
COL_370698,43062.928512660874
COL_370735,67731.3987748191
COL_370805,46459.52540924748
COL_370808,40545.28889701389
COL_370830,46785.16246025263
COL_370924,37319.3737862421
COL_371007,34512.1809214229
COL_371017,40975.12364696701
COL_371052,40068.4109066867
COL_371053,92943.82907887407
COL_371091,37329.85948651907
COL_371132,35504.40197382842
COL_371154,42384.40725656333
COL_371167,35852.47277345785
COL_371424,42692.9955210946
COL_371437,40622.26330079014
COL_371438,22163.92677252697
COL_371439,23665.802832517227
COL_371519,42609.62368112773
COL_371520,61750.86119960654
COL_371524,39074.42176246203
COL_371544,74283.51049562359
COL_371597,329369.2004603444
COL_371613,73576.88109604444
COL_371651,143156.14112367298
COL_371663,120885.33339778519
COL_371669,127651.42816042395
COL_371678,81299.45893972713
COL_371685,36384.133257423346
COL_371692,46288.828866398646
COL_371738,32734.126685855892
COL_371773,84609.85843425663
COL_371787,81853.52053961737
COL_372293,67506.13699927118
COL_372323,33998.0073597164
COL_372367,42313.975028867106
COL_372424,52252.960037333876
COL_372425,67763.3768775379
COL_372443,191054.173191893
COL_372456,51319.53428252636
COL_372498,41327.847387106805
COL_372559,35517.467951913015
COL_372561,42401.689333866736
COL_372592,84898.111216641
COL_372593,45205.349198086
COL_372603,102329.309471901
COL_372619,49604.05002898034
COL_372713,57169.80405517344
COL_372777,39975.23777322138
COL_372803,48658.02752318611
COL_372841,93267.61341992664
COL_372873,40083.83456251047
COL_372875,44835.29588529199
COL_372902,92163.64687102813
COL_372920,39455.94172597266
COL_372930,805341.4418983891
COL_372932,130076.49029323165
COL_372945,128161.38290904408
COL_372969,51294.89205170498
COL_373027,41048.69573907593
COL_373071,44660.01910062836
COL_373075,39774.90453808461
COL_373101,45191.60926013834
COL_373105,44070.20572567828
COL_373106,43163.14724243427
COL_373107,39967.43375980129
COL_373108,40099.8315213371
COL_373180,33770.431842725746
COL_373195,129838.96012326614
COL_373197,129844.37730763014
COL_373289,77845.34874462118
COL_373291,38201.979962767204
COL_373414,44952.32783823066
COL_373415,64957.50146833718
COL_373441,90713.03596740395
COL_373467,41706.414446612616
COL_373522,144517.6233246902
COL_373627,39788.78972585045
COL_373675,168338.62039177795
COL_373917,60795.20868362901
COL_373938,178647.85858770885
COL_374058,34051.96124556865
COL_374154,126909.76417436992
COL_374182,37679.75216412439
COL_374183,101772.10263123798
COL_374232,41064.406033343126
COL_374272,49736.671533763045
COL_374299,34206.47590955787
COL_374416,32138.54418941657
COL_374494,52602.656156207406
COL_374515,72203.79761160616
COL_374570,93515.70801499381
COL_374858,29396.38412509359
COL_374867,31636.907684759062
COL_374899,44228.26804040927
COL_374955,53375.78972996052
COL_374975,53612.3483662954
COL_374997,32533.126335916593
COL_375026,35796.18468752217
COL_375033,35403.78366806322
COL_375103,36921.371155925706
COL_375118,43689.426696264774
COL_375119,44102.986649793704
COL_375120,32680.487558261742
COL_375121,34283.68503993024
COL_375183,42216.277848479906
COL_375452,75988.2099035138
COL_375463,80430.46047031862
COL_375672,36761.29092773639
COL_375673,29392.081386249087
COL_375716,134509.67581340054
COL_375781,39635.718878781576
COL_375859,30535.42546880197
COL_375888,40622.42854223966
COL_375893,126524.3892392963
COL_375899,40222.70712466073
COL_376021,41313.269399534045
COL_376102,166551.41845447206
COL_376206,50109.33685231601
COL_376211,41577.807569040866
COL_376366,122366.20085621478
COL_376367,115105.48211516009
COL_376368,138546.19361426515
COL_376405,60831.65045001182
COL_376443,175212.166144657
COL_376475,39518.07173818013
COL_376477,37342.76448366427
COL_376499,173257.4807131649
COL_376500,176679.76946054332
COL_376524,37583.77102133575
COL_376613,32257.094815637545
COL_376661,86562.48721070883
COL_376674,62210.67001917263
COL_376690,39394.41187000386
COL_376712,59108.37911005413
COL_376778,43420.23502515873
COL_376800,27013.247965685223
COL_376801,23564.272730438744
COL_377066,37315.184586192045
COL_377074,39917.10228952565
COL_377093,50843.09243913594
COL_377113,33445.562020283774
COL_377118,41349.93640454607
COL_377131,43946.646644302
COL_377356,24682.33393822347
COL_377543,40312.87951025331
COL_377546,59497.23118446888
COL_377548,49104.036010326796
COL_377689,165665.13475335
COL_377713,78466.02001442367
COL_377714,78887.8733072461
COL_377715,43093.55301278089
COL_377731,40219.346215396654
COL_377732,179657.87750358708
COL_377910,44014.64476804481
COL_377931,55060.64583852428
COL_377977,36061.686201035205
COL_378088,35296.97922323011
COL_378144,49860.62770014929
COL_378155,30771.93540451494
COL_378170,63967.912550062225
COL_378178,41354.54671370361
COL_378194,172854.47219916063
COL_378195,81312.23386693845
COL_378227,43946.33148800318
COL_378236,53894.8543462438
COL_378342,87410.93737552897
COL_378364,55218.251171903226
COL_378406,36251.41840303424
COL_378444,42449.301735425484
COL_378460,34186.90065515148
COL_378506,71820.60794897919
COL_378544,41149.319009477615
COL_378740,46809.81735611234
COL_378743,30253.262858747
COL_378846,49681.7705592941
COL_378872,40772.86617408908
COL_378873,170380.48336255402
COL_378880,42909.48463112793
COL_378885,44224.41853368002
COL_378904,41108.68199649197
COL_378971,43538.23407916805
COL_378972,129865.0340253407
COL_379131,42607.158116352475
COL_379199,38783.28136127435
COL_379283,44669.13108843537
COL_379294,37895.766807671935
COL_379338,47842.43913595998
COL_379341,118802.98653599524
COL_379374,165450.13573037417
COL_379401,36199.87772770911
COL_379549,31603.921491708854
COL_379551,30192.199509885122
COL_379552,38191.00147788296
COL_379553,39406.347883557304
COL_379554,38566.868021219496
COL_379555,38446.56876746296
COL_379572,205214.08002558938
COL_379670,33019.22106325278
COL_379673,31414.677226083146
COL_379680,75710.5323977317
COL_379744,38947.43038735483
COL_379766,33158.42062433746
COL_379823,40498.42938845276
COL_379827,120019.69480547757
COL_379833,51170.04314021395
COL_379915,26754.517385638446
COL_380084,44132.63151419942
COL_380212,42681.14039833738
COL_380276,69850.29755667798
COL_380379,40598.76816337418
COL_380404,54414.90138514308
COL_380433,41579.61753099899
COL_380581,42249.224767773434
COL_380583,55242.780138567985
COL_380584,55661.95715175569
COL_380676,95594.7997450905
COL_380727,131322.46121035825
COL_380729,29420.528056266998
COL_380779,39387.89979886714
COL_380849,43504.519359013044
COL_380889,28796.398028468437
COL_380920,34478.08098374075
COL_380981,22073.25428661594
COL_381005,66937.62959566711
COL_381044,42643.26160008511
COL_381093,31501.219535562388
COL_381129,42070.965464876776
COL_381130,69193.09255680643
COL_381131,86048.02505005743
COL_381133,68583.12160639511
COL_381134,55861.433220955696
COL_381135,71289.06215233954
COL_381189,40308.76930302393
COL_381190,56677.59208252435
COL_381202,33423.28512515152
COL_381203,35182.33247622135
COL_381204,33242.37829757168
COL_381231,36455.567021526724
COL_381295,30019.963406518553
COL_381296,28939.887110455347
COL_381371,36439.02495326032
COL_381445,40960.40452299732
COL_381470,38283.9330891064
COL_381567,65401.09071117197
COL_381672,44694.39605304585
COL_381741,42888.472961314
COL_381885,30494.218495154648
COL_381909,36067.53040108503
COL_382242,53221.7312590374
COL_382342,72499.6229971741
COL_382345,79135.50949386097
COL_382539,35214.652816417954
COL_382709,40453.137745921485
COL_382788,39823.488550837756
COL_382792,77307.27878604233
COL_382995,46231.88406795667
COL_383020,55423.62297415596
COL_383043,40991.52673356676
COL_383046,36662.73551377906
COL_383264,168065.5541472557
COL_383272,51868.52640868908
COL_383299,41765.69046085051
COL_383308,37394.08251678775
COL_383393,54795.93988132029
COL_383454,67767.63349710206
COL_383480,50731.54192267676
COL_383482,39927.276970465435
COL_383558,73114.65905677118
COL_383684,77034.94879413098
COL_383726,23094.750715884165
COL_383773,95932.38338556902
COL_383810,70927.10961828809
COL_383855,57516.983369681184
COL_383866,52347.48656963695
COL_383966,42381.25092013235
COL_383981,34847.20391836881
COL_384006,47899.841465155994
COL_384016,43067.86855870694
COL_384022,37439.70645764854
COL_384106,70831.0019191943
COL_384116,171747.6017680818
COL_384222,178450.73384194027
COL_384231,41041.58852445039
COL_384295,58057.15651199818
COL_384325,77529.69779925515
COL_384362,41955.64752626199
COL_384398,42940.93800825801
COL_384499,45194.48498175961
COL_384636,82731.98945828078
COL_384650,33717.35993634563
COL_384670,55859.318629957146
COL_384718,46557.67128239249
COL_384720,186973.05054045768
COL_384721,183359.4909111093
COL_384722,181619.18464131825
COL_384723,183337.33306345777
COL_384724,184004.93469157975
COL_384725,185817.64969196753
COL_384726,184151.72006521648
COL_384727,183469.10525297734
COL_384730,35213.62665721863
COL_384743,45343.62814337833
COL_384801,53290.50303413952
COL_384841,65308.76695788723
COL_384884,53954.57495000687
COL_384916,29202.37221332217
COL_385075,38983.25712493847
COL_385133,60646.78774466103
COL_385148,79173.26247502824
COL_385149,76801.78173924793
COL_385150,78923.4754057074
COL_385159,57274.29031976673
COL_385204,107772.8549501983
COL_385211,25183.01432720149
COL_385220,62523.34913196017
COL_385264,51471.63296359019
COL_385312,43586.243701814754
COL_385327,59978.5346748282
COL_385345,43810.48080452656
COL_385371,49827.556294443224
COL_385388,34404.407129775245
COL_385489,30324.532916181724
COL_385511,34967.04615657513
COL_385541,230496.68640795298
COL_385575,66562.17574862017
COL_385576,75494.78701288291
COL_385683,37580.13709703718
COL_385739,32085.776701562045
COL_385814,41817.7930354202
COL_385828,125076.63743259071
COL_385939,34413.445715552
COL_386160,80288.48528564462
COL_386195,81718.2840973614
COL_386279,46185.29291122976
COL_386331,41521.99450197727
COL_386767,34814.59345453571
COL_386784,77833.86754248766
COL_386857,34397.92799823592
COL_386871,70057.95846794684
COL_386878,64488.28368635346
COL_386926,44960.0435282315
COL_386954,41603.56101780819
COL_387107,51627.6136353113
COL_387125,30866.78135847486
COL_387135,88556.39361062096
COL_387155,44458.02067680531
COL_387163,44119.62780717862
COL_387211,42547.05361830908
COL_387222,45591.58273315452
COL_387276,37449.89199360982
COL_387277,58361.87196260685
COL_387280,47998.13089493166
COL_387304,43844.89495091859
COL_387357,39803.65160761445
COL_387381,50569.966929216745
COL_387425,103794.08597908064
COL_387426,92609.54915255624
COL_387452,158319.8615057871
COL_387541,181783.23138086396
COL_387600,39103.697167088394
COL_387837,40264.75258069508
COL_387921,33019.038676596436
COL_387922,149850.27640274423
COL_387925,51945.93461274907
COL_387934,39274.51782909959
COL_387935,41476.225293578435
COL_387937,40959.26388441801
COL_387947,27259.047768908367
COL_387952,59030.3008647489
COL_388150,60097.45882053391
COL_388157,31626.688597332704
COL_388176,178154.21739317628
COL_388178,49662.091867457064
COL_388246,58463.917110626004
COL_388315,45020.03725823691
COL_388325,38198.79543514517
COL_388360,48997.27180049915
COL_388403,91628.43991270983
COL_388416,71107.83658779188
COL_388433,49029.33071283058
COL_388447,52692.32495707805
COL_388465,33880.43568026253
COL_388500,46803.62584455275
COL_388505,73270.89178677142
COL_388507,35392.502338820836
COL_388578,73112.37499555881
COL_388589,48344.01475361989
COL_388651,40203.45300308205
COL_388675,31387.877670667578
COL_388732,54742.45321074466
COL_388790,35396.64097429833
COL_388863,43120.68560130881
COL_388911,36535.59637656817
COL_388927,50336.25006881791
COL_388962,58854.145542100356
COL_388964,72785.70838175555
COL_389021,168815.71253234404
COL_389080,49192.82397954043
COL_389139,132717.61910988338
COL_389140,133378.74716113805
COL_389175,39730.678300659754
COL_389176,39017.91800627179
COL_389230,48423.457692571435
COL_389264,70976.5282467376
COL_389373,47610.07191656015
COL_389408,137906.30948640985
COL_389425,42459.676559936735
COL_389438,40653.178280774526
COL_389459,47709.476164021864
COL_389488,50756.198582945835
COL_389576,75346.33068171809
COL_389663,33930.53090535154
COL_389787,50037.11338363261
COL_389803,49347.528299925216
COL_389884,67375.08141906926
COL_389891,43191.778805219
COL_389905,177320.6005608464
COL_390149,46079.76715956947
COL_390150,41101.7934189148
COL_390151,40170.41863214824
COL_390152,71792.6718556104
COL_390176,36757.59692044846
COL_390177,99129.76909271999
COL_390178,35271.68091721256
COL_390179,39749.13595035368
COL_390180,45840.22113338354
COL_390181,46237.64078454405
COL_390237,38128.860834722516
COL_390259,49910.31866370625
COL_390270,50387.72228792943
COL_390312,55648.119122404016
COL_390313,55918.93291695635
COL_390320,82452.77372766047
COL_390321,81213.87408629441
COL_390322,87082.80887051021
COL_390390,41621.03334308261
COL_390394,27505.89913483965
COL_390447,39763.310052120054
COL_390474,48984.36786446117
COL_390485,48150.506041525885
COL_390656,52221.381826762175
COL_390675,70188.94048646114
COL_390720,42069.857833909235
COL_390759,43344.82685454124
COL_390760,46617.49214394654
COL_390761,186432.7377442345
COL_391004,47778.818017563746
COL_391012,50099.4123377223
COL_391064,165891.08452703102
COL_391101,43067.109384894364
COL_391115,63147.87549452162
COL_391171,39083.00983306649
COL_391285,64645.92224450927
COL_391330,45384.70175474103
COL_391418,43116.88190207796
COL_391464,37877.96696658234
COL_391466,25567.714724792135
COL_391556,37744.36998383612
COL_391648,27758.65912704811
COL_391650,41780.273956101984
COL_391754,38761.36234585286
COL_392218,72923.38644232215
COL_392243,54547.906817262694
COL_392279,20167.626346927827
COL_392303,36079.029517578965
COL_392497,50162.18664191849
COL_392554,39251.39907241866
COL_392663,38498.90782019056
COL_392737,32012.601983872515
COL_392878,39099.095181116834
COL_392908,39479.59962102906
COL_393015,76837.11250581662
COL_393045,41802.53015031007
COL_393092,56653.58585401775
COL_393145,37007.19763017514
COL_393278,48656.30720395191
COL_393287,30265.517986741866
COL_393363,44263.070119936885
COL_393454,383434.05136252724
COL_393463,30058.076092664334
COL_393493,82386.7213300382
COL_393543,118805.88908587588
COL_393581,40467.99811883145
COL_393625,36445.352419523246
COL_393647,37550.073185406734
COL_393648,68589.56390047995
COL_393761,38169.826088143105
COL_393770,131004.15953004074
COL_393784,130320.27437867549
COL_393830,60092.595815059605
COL_393834,74222.80045689167
COL_393843,94808.87846379026
COL_393924,30530.899678495618
COL_393930,46462.608060558894
COL_393931,44296.038288218864
COL_393953,38290.6143045557
COL_394142,73388.6482328564
COL_394224,198278.12634381375
COL_394448,67210.00541986332
COL_394726,85157.36549754256
COL_394737,45666.427962782036
COL_394738,32604.268034600555
COL_394764,179800.79159911122
COL_394777,40020.29292909192
COL_394783,343244.6930648765
COL_394811,77472.08800115854
COL_394849,57000.886264220186
COL_394857,63046.46225098749
COL_394922,41620.365678131144
COL_394988,48536.136403587196
COL_395063,56051.07120875564
COL_395135,44636.37848612607
COL_395184,72353.46011157929
COL_395191,38804.87630078009
COL_395196,65670.59298498515
COL_395197,88575.03037329472
COL_395209,46144.52881498064
COL_395214,66904.65356536192
COL_395226,42566.328196236806
COL_395281,175377.08071039186
COL_395296,31494.80705208826
COL_395344,39870.778995195426
COL_395573,60335.68543206213
COL_395574,59735.36341502222
COL_395608,45448.58751593529
COL_395713,36510.7409840106
COL_395714,42049.30301326193
COL_395715,39761.14744993799
COL_395717,42693.1213339529
COL_395718,48178.654410747054
COL_395771,30049.183466975494
COL_395816,260762.76777404177
COL_395841,40850.192935081264
COL_395898,48498.022524447566
COL_395904,56490.36138339598
COL_395929,63677.17712068432
COL_396047,121629.29508182558
COL_396072,72886.69868068687
COL_396104,256267.4233378744
COL_396114,35328.3876228928
COL_396161,34896.66532587332
COL_396162,26833.161012016473
COL_396197,42387.55954959907
COL_396213,39949.933152650454
COL_396366,36935.945574733276
COL_396368,30607.06467487832
COL_396373,36148.04390892646
COL_396385,33585.59338641137
COL_396389,79924.40885803822
COL_396399,43965.970022649875
COL_396434,58053.658337482266
COL_396522,57208.53940838229
COL_396536,45190.74284735099
COL_396544,57984.609189347204
COL_396605,44007.38082014273
COL_396766,38998.39028183222
COL_396828,37407.92825880455
COL_396833,53917.16626426338
COL_396838,31328.966873416466
COL_396937,54747.51418184852
COL_396959,44436.387691431104
COL_396960,51590.68409616056
COL_396961,49312.763470722435
COL_396975,54017.99232965228
COL_397004,46695.102664378675
COL_397068,45558.25800174238
COL_397220,39321.23633733985
COL_397251,55392.084927316115
COL_397387,29695.649027915875
COL_397408,160552.45567859028
COL_397515,318672.140746387
COL_397613,40263.24580080405
COL_397736,37187.11602948165
COL_397747,50378.041223711916
COL_397860,43405.62882643395
COL_397875,24943.10539601815
COL_397928,44243.71307254131
COL_398072,44640.949099112506
COL_398073,44759.51506125017
COL_398193,52566.87518646487
COL_398230,57919.23305077518
COL_398232,123037.55934771587
COL_398238,55760.126067051235
COL_398375,35414.175274836045
COL_398381,44300.07086855519
COL_398395,42291.58340952206
COL_398412,40351.26674286596
COL_398466,48995.46637825907
COL_398494,37266.56050789482
COL_398545,52543.453325947434
COL_398781,47412.97561642615
COL_398819,67667.56198194528
COL_398836,44389.50164583197
COL_398868,129907.77146825149
COL_398879,45029.05455109905
COL_398902,39160.63833030122
COL_398904,58853.88395493686
COL_399019,30769.597937496226
COL_399049,58219.211712325945
COL_399059,38992.36506570126
COL_399127,66922.54310126114
COL_399459,72480.7836108043
COL_399529,52479.232901683565
COL_399530,37080.423722638116
COL_399886,164537.39706348343
COL_399931,51082.062184928305
COL_400024,83993.90101894319
COL_400104,64342.08758566036
COL_400156,38884.06550661229
COL_400161,58205.260473556365
COL_400207,37928.07349128671
COL_400215,44168.22794778123
COL_400271,51724.227271297765
COL_400272,50269.038333104705
COL_400380,27538.71602724295
COL_400422,18958.846088743256
COL_400487,66208.18577516102
COL_400545,58371.721209582494
COL_400546,58729.048526553204
COL_400549,67321.64970877717
COL_400554,46487.49858550432
COL_400610,51148.56464569489
COL_400630,42857.04383185248
COL_400640,68437.4027210656
COL_400645,53886.80660264325
COL_400652,35709.6717425084
COL_400802,45853.648091310744
COL_400811,67293.14159418286
COL_400840,53384.743491988236
COL_400904,68195.71509458698
COL_400940,353997.8164528444
COL_401007,43547.06277970135
COL_401013,41627.42394300393
COL_401269,70866.39293871638
COL_401392,1006047.6331366122
COL_401419,57076.552650528276
COL_401547,39334.44341685448
COL_401587,48953.43552694057
COL_401661,40860.284472402236
COL_401705,49422.423174416945
COL_401767,36836.677261140554
COL_401797,38870.42020693309
COL_401868,54998.338734454584
COL_402016,39480.684517523754
COL_402348,25490.336661428162
COL_402421,42448.15962785095
COL_402474,43970.283628575075
COL_402475,118495.80670533232
COL_402507,37243.992943541096
COL_402530,56802.000838631706
COL_402555,42758.30570838569
COL_402739,173518.74110463483
COL_402789,37258.28529982649
COL_402795,42781.21099650131
COL_402894,38212.05279211434
COL_402928,56174.79866829942
COL_402934,75194.66419982263
COL_402936,66388.97029577057
COL_402957,48648.74588891883
COL_403052,48267.40305151309
COL_403101,68696.48472223182
COL_403137,52058.10087363925
COL_403139,46131.220031994126
COL_403160,36941.16701893135
COL_403161,49389.56504583994
COL_403162,47804.05022193991
COL_403165,34383.91723515008
COL_403242,33682.29172018751
COL_403418,39474.58209485348
COL_403560,53187.92967227465
COL_403564,49122.72925744642
COL_403610,42984.06203241549
COL_403634,49814.64280723673
COL_403737,51898.05905744333
COL_403848,59467.12453410108
COL_403854,46003.77766300718
COL_403937,49015.954875652154
COL_404130,176105.1613807929
COL_404143,49892.44677303606
COL_404183,37076.02119602613
COL_404215,52620.93007620222
COL_404333,51442.95762484801
COL_404345,39323.61189582959
COL_404438,75595.29005270574
COL_404439,57101.09131090519
COL_404491,354988.57709072926
COL_404576,34050.41809103044
COL_404620,37807.43525308367
COL_404651,35440.11392180076
COL_404736,30883.200692725233
COL_404745,38336.67715270838
COL_404784,41647.81587510197
COL_404872,32683.33789242655
COL_405059,44303.204817400845
COL_405127,41506.987340775246
COL_405143,78157.29548409172
COL_405156,49831.17193147157
COL_405235,35780.664604629834
COL_405303,38723.28524744977
COL_405345,45962.04709592199
COL_405398,51316.33673818722
COL_405399,55876.674163596064
COL_405507,36686.07675012139
COL_405529,48594.30106748031
COL_405658,41300.85881405744
COL_405666,39626.159897540914
COL_405711,36448.80284221659
COL_405811,37436.29363987101
COL_405951,44056.7897816455
COL_406025,84352.61023518597
COL_406081,94066.51025659755
